id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,date
15389,2,3,10,2770,9350,2,0,3,3,8,2770,0,1957,2000,98056,2660,9695,105
17257,1,4,8,2180,8800,1,0,0,5,7,1170,1010,1977,0,98038,1630,8800,117
5446,1,3,10,1580,4698,2,0,0,3,7,1580,0,1998,0,98038,2070,4698,364
2870,2,3,7,1990,5560,1,0,0,4,7,1100,890,1939,0,98105,1460,3706,45
945,2,5,14,4390,10140,2,0,0,3,9,3350,1040,2005,0,98125,2010,8400,102
10835,2,4,10,2260,9696,1,0,0,3,9,2260,0,1983,0,98074,2400,12111,190
355,1,2,4,990,3120,1,0,2,5,7,790,200,1907,0,98103,1930,3120,218
12011,2,4,10,3080,4553,2.5,0,0,3,8,3080,0,2008,0,98052,2750,4929,89
19719,2,3,9,1240,949,3,0,0,3,8,1240,0,2008,0,98103,1310,1140,48
97,2,4,10,3300,10250,1,0,0,3,7,2390,910,1946,1991,98040,1950,6045,130
21549,1,2,8,1490,1627,2,0,0,3,8,1190,300,2009,0,98126,1400,1498,111
20110,2,4,11,3270,12880,2,0,0,3,9,3270,0,2014,0,98033,2420,7505,31
6801,1,3,10,1950,6871,2,0,0,3,8,1950,0,1997,0,98155,1950,7663,47
14102,2,2,7,2110,8700,1,0,4,4,9,1760,350,1960,0,98146,2120,9500,104
11232,2,3,10,2620,28703,1,0,0,3,10,2620,0,1985,0,98052,2950,30290,226
13208,1,2,6,1230,1516,3,0,0,3,8,1230,0,2000,0,98125,1352,1411,334
4261,1,3,4,1000,5454,1,0,0,3,7,1000,0,1954,0,98133,1320,5250,156
16813,1,2,4,1180,7200,1,0,0,4,6,1180,0,1949,0,98133,1180,7200,346
3054,1,3,7,1250,7030,1,0,0,3,7,1250,0,1965,0,98008,1460,7210,119
21483,1,3,10,1750,1548,3,0,0,3,9,1750,0,2013,0,98118,1750,3960,25
9110,1,3,6,2080,5000,1,0,0,3,7,1300,780,1963,0,98118,1860,5000,294
19991,2,4,10,2570,9470,2,0,0,3,9,2570,0,2006,0,98033,2570,10663,328
3985,2,5,11,3390,5211,2,0,0,3,9,3390,0,2004,0,98075,3210,5211,25
20878,1,4,12,1984,4419,2,0,0,3,7,1984,0,2010,0,98002,2440,4418,327
687,2,5,11,2990,6768,2,0,0,3,9,2990,0,2014,0,98006,2870,6768,244
12935,1,3,9,2620,10659,1,0,0,3,7,1660,960,1976,0,98155,1820,12071,210
16321,2,2,4,1440,7130,1,0,2,3,7,1210,230,1948,0,98115,1970,7130,239
1642,2,5,7,2040,8996,1,0,2,4,7,1020,1020,1962,0,98008,1950,8270,169
21344,2,4,11,3050,4750,2,0,0,3,8,3050,0,2014,0,98059,2730,5480,320
4477,2,3,12,2980,3730,2,0,0,3,9,2980,0,2005,0,98029,2710,3640,195
12145,1,4,9,2690,36114,2,0,0,4,9,2690,0,1986,0,98092,2570,35091,216
4378,1,3,10,1640,10424,2,0,0,3,7,1640,0,1988,0,98019,1560,10101,374
9052,2,4,8,1410,4480,1.5,0,0,3,8,1410,0,1927,0,98109,1240,3400,83
21462,2,4,14,3770,8501,2,0,0,3,10,3770,0,2008,0,98033,1520,9660,61
20008,1,3,10,1480,1663,2,0,0,3,9,1180,300,2012,0,98126,1380,1537,14
5517,1,4,8,1870,3497,1,0,0,3,7,1200,670,1954,0,98106,1270,3497,312
9976,1,4,6,1050,9516,1,0,0,4,7,1050,0,1969,0,98031,1390,9600,181
10903,2,4,7,1840,9600,1,0,0,3,7,1220,620,1967,0,98052,1770,9720,6
9026,2,4,10,3220,22588,2,0,0,3,10,3220,0,1996,0,98077,3220,22922,53
8498,2,4,8,2530,10800,1,0,0,5,8,1350,1180,1954,0,98040,2960,12150,312
18762,1,3,10,2580,214315,1.5,0,0,3,8,2580,0,1946,1986,98053,2580,70131,216
7478,2,3,4,2050,4800,2,0,0,3,8,1950,100,1922,0,98112,2220,4800,306
16124,1,3,4,1090,8640,1,0,0,4,6,1090,0,1973,0,98166,1260,8400,11
2821,1,3,10,2120,6840,1,0,0,3,7,1220,900,1984,0,98092,1820,8200,133
5731,2,4,10,2700,9320,2,0,0,4,8,2700,0,1994,0,98033,2120,8056,33
6452,1,3,9,1610,5159,2,0,0,3,7,1610,0,1985,0,98029,1610,5210,111
20998,2,4,12,5520,8313,2,0,3,3,9,3570,1950,2008,0,98006,3770,8278,14
3545,1,4,10,2210,7214,2,0,0,3,8,2210,0,2003,0,98003,2270,7246,110
13288,2,4,12,1980,5352,2.5,0,0,3,8,1980,0,1941,2005,98136,1680,5352,13
17957,1,2,7,1320,3420,1,0,1,3,7,1080,240,1955,0,98199,2070,6000,163
5104,1,3,10,2010,9725,2,0,0,4,8,2010,0,1987,0,98029,1850,6858,91
9472,1,3,10,1540,7280,1,0,0,3,7,1080,460,1974,0,98003,1220,6440,141
17427,1,2,4,1500,3420,1,0,0,3,7,1500,0,1902,0,98103,2050,3420,56
16461,1,4,7,1920,7986,1,0,0,3,7,960,960,1952,0,98125,1700,7452,168
5827,1,5,9,2600,8075,1.5,0,0,4,8,2600,0,1969,0,98092,2200,8800,118
14443,1,3,7,2160,22702,1,0,0,4,7,2160,0,1981,0,98019,1820,22687,294
684,2,4,10,3190,7399,2,0,0,3,10,3190,0,2006,0,98038,3250,7323,38
13047,1,3,6,1740,6988,1,0,0,3,7,1600,140,1950,0,98133,1650,7500,145
1846,2,3,10,1740,1280,3,0,2,3,8,1740,0,2008,0,98116,1740,1308,345
8577,1,4,10,2300,22445,2,0,0,4,8,2300,0,1992,0,98014,2640,21886,359
9001,2,3,9,2700,4025,2,0,0,4,8,1760,940,1907,0,98122,1580,4025,83
16161,2,3,10,1840,2875,2,0,0,4,7,1840,0,1997,0,98116,1240,5750,13
14719,1,3,7,1580,9750,1,0,0,5,7,1580,0,1954,0,98148,1460,9750,188
12710,1,3,10,1670,3980,2,0,0,3,8,1670,0,2000,0,98027,1670,2897,102
9415,1,3,4,940,12521,1.5,0,0,4,7,940,0,1949,0,98133,1920,9046,331
7661,2,3,10,3070,22098,2,0,0,3,9,3070,0,1995,0,98059,3070,21803,74
15643,1,4,10,2230,4541,2,0,0,3,7,2230,0,2006,0,98042,2800,4860,12
16027,2,4,10,3520,7815,2,0,3,3,10,3140,380,1929,0,98199,2790,6644,326
6709,2,4,9,2850,7453,2,0,0,3,9,2850,0,1991,0,98072,2700,8468,177
20627,2,4,15,3880,9979,2.5,0,0,3,10,3880,0,2007,0,98029,3130,6112,117
14374,1,3,4,1030,9834,1,0,0,3,7,1030,0,1969,0,98072,1210,9875,52
16893,2,3,10,2920,5629,1,0,2,5,8,1460,1460,1955,0,98199,2380,5000,88
19590,1,3,8,1420,1716,2,0,0,3,7,1050,370,2003,0,98155,1420,8150,345
10280,2,4,12,4120,14021,2,0,0,3,11,4120,0,2005,0,98075,4390,14684,83
12219,2,4,14,3720,8301,2,0,0,3,10,2880,840,2008,0,98004,2080,9676,326
9085,2,3,8,1490,7431,1,0,0,4,7,1490,0,1966,0,98052,1700,7725,353
12339,2,4,10,2370,2971,2,0,2,3,9,2080,290,2008,0,98034,2970,7500,204
17490,1,3,10,1430,10200,1,0,0,3,7,1430,0,1960,0,98033,1470,10350,177
18651,2,3,7,1520,5618,1,0,0,3,7,1170,350,1953,0,98115,1550,5618,230
10243,2,4,9,2370,6000,1,0,2,3,8,1440,930,1959,0,98177,3280,8843,48
1118,2,2,4,970,4560,1,0,0,4,7,970,0,1907,0,98103,1500,4560,52
443,1,3,9,2070,11576,2,0,0,3,7,2070,0,1974,0,98001,1890,7519,82
14523,1,3,10,1540,3237,2,0,0,3,7,1540,0,1999,0,98065,1780,3411,99
7432,2,4,10,1840,4011,2,0,0,3,9,1840,0,2005,0,98052,2120,4011,123
7839,1,4,8,2270,18450,1,0,0,3,7,2270,0,1961,0,98001,2150,18450,353
1682,2,3,9,2370,38639,1,0,0,3,8,1930,440,1978,0,98077,2900,37452,333
12259,1,3,9,1820,7326,2,0,0,3,8,1820,0,1983,0,98034,2430,7696,48
19729,1,2,9,1240,750,2,0,0,3,7,1150,90,2008,0,98027,1240,750,330
19291,2,3,9,1780,4252,2,0,0,4,8,1540,240,1989,0,98144,2220,4000,91
17237,2,8,14,4440,6480,2,0,3,5,10,3140,1300,1959,0,98112,4440,8640,26
11112,2,4,11,2180,8480,1,0,3,4,7,1210,970,1959,0,98146,2240,8497,356
18640,2,2,6,1920,3408,1,0,0,4,7,960,960,1912,0,98122,1130,3408,68
8882,2,3,4,1870,2807,1.5,0,0,4,7,1580,290,1927,0,98107,1640,4500,42
13765,2,4,9,2660,22194,1,0,0,4,8,2180,480,1977,0,98008,2660,18135,237
11570,1,3,7,1440,8050,1,0,0,3,8,1440,0,1985,0,98023,1790,7488,223
3589,1,2,4,1560,4920,1,0,0,4,6,780,780,1947,0,98125,1760,7510,83
5521,1,3,4,1160,7875,1,0,0,3,7,1160,0,1953,0,98125,1600,7875,190
9977,1,3,7,1480,8475,1,0,0,4,7,1480,0,1968,0,98023,1800,8800,290
3210,1,3,7,1240,7200,1,0,0,5,7,1240,0,1942,0,98136,1640,7200,331
6024,1,3,10,2240,10800,2,0,0,3,8,2240,0,1996,0,98028,1900,9900,13
6511,1,4,11,2030,8600,1,0,0,4,7,1230,800,1977,0,98042,1810,8600,354
17901,2,4,21,6500,14986,2,0,0,3,11,5180,1320,2001,0,98039,2270,8119,68
13804,2,3,13,3320,15022,2,0,0,3,10,3320,0,1989,0,98166,3430,15018,318
12903,2,3,10,2190,2658,2,0,3,4,9,2190,0,1979,0,98033,2315,2538,247
8868,1,3,4,1490,8239,1,0,0,4,6,1490,0,1963,0,98023,1200,8470,102
15714,1,2,4,850,54000,1.5,0,0,1,4,850,0,1950,0,98023,1550,14440,84
15597,1,3,6,1600,8040,1,0,0,4,7,1050,550,1965,0,98133,1810,7819,359
2838,2,3,13,3440,4080,2,0,0,3,9,2560,880,2005,0,98105,3110,4080,195
1019,1,3,7,1700,8432,1,0,0,3,8,1230,470,1977,0,98125,1800,7842,47
19905,2,3,10,1720,3012,2,0,0,3,9,1720,0,2011,0,98133,1720,7658,67
7027,1,5,10,2740,5400,2,0,0,3,8,2740,0,2005,0,98031,2900,5476,78
7002,2,4,8,3090,87120,1,0,0,4,7,1590,1500,1974,0,98072,2560,88426,89
12473,1,3,10,2200,3360,2,0,0,3,8,2200,0,2009,0,98118,2130,3423,17
13866,2,4,11,2280,2850,1.5,0,0,4,7,1540,740,1930,0,98115,1680,3800,6
6206,1,3,7,1620,9600,1,0,0,4,7,1620,0,1966,0,98059,1660,10200,319
8087,2,4,10,1990,2660,2,0,0,3,8,1990,0,2012,0,98034,1990,2665,331
9671,1,4,10,2380,7066,2,0,0,4,7,2380,0,1997,0,98031,2310,8127,10
386,2,5,14,4800,14984,2,0,2,3,11,3480,1320,1998,0,98006,4050,19009,88
19743,2,3,9,1570,1680,3,0,0,3,8,1570,0,2014,0,98103,1290,1870,187
17991,2,4,10,2590,9354,2,0,0,4,9,2590,0,1993,0,98011,2730,9264,99
16336,2,4,10,3130,10860,2,0,0,3,10,3130,0,1990,0,98075,3130,10860,196
4918,1,2,6,1120,1201,3,0,0,3,8,1120,0,1999,0,98103,1370,1298,347
20544,2,4,11,3320,5559,2,0,0,3,9,3320,0,2012,0,98075,3400,6854,246
1004,1,4,7,1730,8320,1,0,0,3,7,1230,500,1977,0,98023,1840,9800,6
16037,1,3,9,1552,3677,2,0,0,3,7,1552,0,2012,0,98092,1677,3677,370
6542,2,5,15,2980,4635,3,0,0,3,8,2980,0,1997,0,98118,1100,5150,370
14608,1,3,8,1470,10125,1,0,0,4,7,1470,0,1962,0,98011,1440,10125,196
4601,2,3,11,3150,5520,1.5,0,0,4,8,2130,1020,1925,0,98112,3160,6200,334
16249,1,4,7,1650,7200,1,0,0,3,7,1100,550,1977,0,98031,1620,7374,181
14274,1,3,10,2600,7210,2,0,0,3,8,2600,0,1989,0,98059,2350,7225,32
19642,1,3,9,1936,9495,1,0,0,3,8,1936,0,2013,0,98030,1410,12770,198
10601,1,2,4,910,4800,1,0,0,4,7,910,0,1923,0,98126,1450,5000,231
18746,2,4,7,2700,6000,1,0,0,4,8,1450,1250,1953,0,98199,2080,6000,209
17548,1,4,10,3200,5772,2,0,0,3,8,3200,0,2003,0,98042,3010,5772,187
5231,2,5,6,3050,2992,1.5,0,0,4,8,1920,1130,1931,0,98112,1200,1209,281
17268,2,4,10,2720,34498,1,0,0,5,7,1360,1360,1966,0,98075,1920,22474,145
11426,2,3,13,3050,18892,1,1,4,4,8,1650,1400,1962,0,98198,1170,70973,49
3418,1,4,8,3160,11193,1,0,0,5,6,2410,750,1942,0,98056,1020,5940,326
13853,2,5,11,2880,20274,1,0,3,4,9,1660,1220,1959,0,98004,3750,20220,226
5151,1,4,10,3910,8442,2,0,0,3,9,2710,1200,2000,0,98038,2650,7576,335
7479,1,3,11,1750,9166,1,0,0,4,7,1170,580,1979,0,98155,1810,8760,204
19976,2,4,10,2050,2772,2,0,0,3,8,2050,0,2013,0,98029,1800,2886,360
7694,1,3,10,1690,4102,2,0,0,3,7,1690,0,2003,0,98038,1830,4733,210
15831,1,3,10,2580,23925,2,0,0,3,9,2580,0,2001,0,98023,1660,8460,294
3307,1,3,9,2090,10733,1,0,0,3,7,1440,650,1958,0,98115,1740,8100,59
17946,2,3,10,2030,1800,3,0,0,3,9,2030,0,2013,0,98112,1450,1441,312
21536,2,3,7,1650,1180,3,0,0,3,8,1650,0,2014,0,98105,1720,1960,102
8426,2,3,10,2850,36585,2,0,0,3,10,2850,0,1987,0,98072,3340,35671,273
1462,2,3,4,1500,2555,2,0,2,3,7,1500,0,1910,0,98109,1820,2555,321
2299,1,4,10,2300,6448,2,0,0,3,8,2300,0,2001,0,98030,1860,5872,63
952,1,5,4,1410,6750,1.5,0,0,3,6,1410,0,1929,0,98118,1360,6750,369
3624,1,2,4,840,7425,1,0,0,4,6,840,0,1952,0,98166,1300,11674,78
9205,2,3,7,1280,2147,1.5,0,0,4,7,1280,0,1910,0,98102,2010,2640,78
1342,1,3,7,1300,7800,1,0,0,5,7,1300,0,1968,0,98034,1520,7344,131
16266,1,3,10,1950,3000,2,0,0,3,7,1950,0,2001,0,98146,1620,6000,233
2224,1,4,11,2300,37533,1,0,3,5,8,1550,750,1979,0,98070,2130,10092,56
9948,2,4,10,2800,12831,2,0,0,3,8,2800,0,2001,0,98019,2810,10235,38
3412,1,2,7,1150,2723,1,0,0,4,7,770,380,1923,0,98102,1440,4000,132
6085,1,3,9,1880,7350,1,0,0,3,8,1390,490,1984,0,98058,1910,8400,312
6711,1,2,7,1160,6828,1,0,0,3,7,860,300,1941,0,98115,1250,6828,169
3157,2,4,8,2230,4635,1.5,0,0,5,7,1510,720,1908,0,98103,1520,4635,289
13603,1,2,4,1250,5208,1,0,0,3,7,1050,200,1951,0,98002,1030,5354,325
15257,2,4,13,4830,22257,2,1,4,4,11,4830,0,1990,0,98039,3820,25582,133
12544,2,4,9,1890,5940,1,0,1,3,9,1470,420,1963,0,98112,2430,5940,5
4805,2,4,9,1910,5120,1,0,0,3,8,1300,610,1954,0,98199,1810,5153,133
8282,1,3,11,2540,8604,2,0,0,3,8,2540,0,1991,0,98092,2260,7438,81
18323,1,2,4,1120,35500,1,0,0,5,6,1120,0,1961,0,98022,1680,66022,353
9815,1,4,9,2670,10050,1,0,0,4,8,1420,1250,1962,0,98032,2190,10050,75
4139,1,3,10,1610,1320,2,0,0,3,7,1280,330,2007,0,98144,1480,1602,313
12416,2,4,8,1650,5000,1,0,0,3,7,1650,0,1955,0,98117,1690,2276,5
20890,1,2,9,1230,989,3,0,0,3,8,1230,0,2007,0,98103,1230,1223,230
12224,1,4,8,1650,6480,2,0,0,5,7,1650,0,1947,0,98125,1650,6350,292
18051,1,2,4,720,4920,1,0,0,3,6,720,0,1941,0,98126,670,4920,180
6578,1,2,6,1300,6120,1,0,0,3,6,820,480,1945,0,98146,1250,6120,341
8303,1,3,6,1100,8140,1,0,0,4,7,1100,0,1965,0,98059,1430,7700,290
12080,2,4,10,3270,6055,2,0,0,3,9,3270,0,2007,0,98056,2740,7367,326
9806,1,3,10,1970,3655,2,0,0,3,7,1970,0,2003,0,98019,1970,2952,335
8009,2,5,17,3380,7805,2,0,0,3,8,3380,0,2014,0,98148,2790,7805,131
1302,2,4,8,1680,5000,1,0,0,3,7,980,700,1950,0,98115,1680,6000,40
5454,1,3,4,1580,5250,1,0,0,5,7,1580,0,1954,0,98056,1180,5940,190
21494,1,3,10,1910,4408,3,0,0,3,8,1910,0,2007,0,98133,1910,8154,349
18888,2,4,7,1480,7875,1,0,0,3,7,740,740,1927,0,98199,1680,5851,168
18205,1,2,4,800,3000,1,0,0,3,6,800,0,1904,0,98118,1640,3400,137
11394,1,4,6,1860,12197,1,0,0,3,7,1860,0,1964,0,98034,1510,11761,76
8152,2,3,9,1800,6875,1,0,0,4,8,1230,570,1974,0,98052,1800,8749,360
6691,1,3,7,1500,15246,1,0,0,3,6,1500,0,1925,1998,98070,1500,16988,116
19907,2,4,9,2270,8196,1,0,0,5,7,1150,1120,1963,0,98034,1920,10122,148
14524,1,2,7,870,4000,1,0,0,3,6,870,0,1941,0,98126,1420,4000,330
10644,2,3,4,1280,3900,1,0,0,4,7,1280,0,1921,0,98103,2020,4560,325
10748,1,2,4,950,6350,1,0,0,3,7,950,0,1951,0,98106,1080,7620,319
19990,2,4,10,2820,6120,2,0,0,3,9,2820,0,2014,0,98115,1510,6120,173
19142,1,3,8,2350,12480,1,0,0,3,7,1600,750,1981,0,98028,2160,12000,198
2393,2,3,10,2400,81892,2,0,0,3,8,2400,0,1985,0,98045,1370,37270,118
8653,1,3,4,1050,8498,1,0,0,4,7,1050,0,1959,0,98031,1050,8498,48
11619,1,4,6,1610,6923,1,0,0,3,6,1010,600,1969,0,98198,1320,7684,191
2164,1,3,10,1860,6607,2,0,0,3,7,1860,0,1989,0,98023,1760,6766,40
21381,1,3,10,1800,1120,2,0,0,3,8,1800,0,2011,0,98126,1800,2380,339
15806,2,3,9,2860,10625,1,0,4,3,10,1920,940,1976,0,98115,2860,8075,331
13441,1,3,7,1960,43995,1,0,0,3,7,1960,0,1970,0,98059,1960,42253,326
12771,1,1,4,700,2550,1,0,0,3,6,700,0,1954,0,98117,1330,4110,331
14788,1,3,10,1720,6200,2,0,0,3,7,1720,0,2014,0,98022,1710,9520,331
11609,1,3,10,2230,4000,2,0,0,3,7,2230,0,1954,0,98144,1310,4000,3
12606,2,4,11,2450,4187,2,0,2,3,8,2450,0,2010,0,98027,2320,4187,43
13900,2,4,10,2980,10179,2,0,2,3,9,2980,0,2003,0,98038,2980,8828,352
12401,1,4,7,2030,7210,1,0,0,3,7,1450,580,1968,0,98059,1750,8387,163
20597,1,4,10,2130,4000,2,0,0,3,8,2130,0,2014,0,98146,1830,7217,324
1543,1,3,7,1830,9425,1,0,0,3,8,1590,240,1946,0,98146,1670,8430,295
10853,2,3,6,2210,6500,1,0,0,4,7,1030,1180,1912,0,98136,1750,6370,223
14197,1,4,6,1780,8400,1,0,0,3,7,1080,700,1969,0,98136,1660,8400,190
6872,2,3,7,1990,9594,1,0,0,3,8,1190,800,1977,0,98052,1930,9765,61
4017,2,3,12,2490,3600,2,0,3,4,8,1790,700,1911,0,98119,2490,3600,133
13439,2,4,11,1960,4635,1,0,0,4,7,1000,960,1968,0,98118,1830,6180,351
12189,1,5,11,2760,7200,1,0,0,3,7,1430,1330,1979,0,98072,2460,8750,340
6632,1,3,11,1720,28000,1,0,0,4,7,1720,0,1958,0,98058,2000,41817,26
1229,1,4,8,1710,8288,1.5,0,0,3,7,1710,0,1970,0,98031,1710,7200,118
4410,2,3,12,2490,27702,2,1,4,3,10,2490,0,2000,0,98116,2580,12119,346
16035,2,2,10,1900,3690,2,0,0,3,8,1900,0,2006,0,98053,1900,5153,349
6400,2,4,11,3120,20031,1,0,2,4,9,1980,1140,1954,1997,98040,3330,18777,318
20498,2,4,11,2760,5670,2,0,0,3,10,2760,0,2014,0,98075,2760,6600,201
17484,1,3,7,1960,8136,1,0,0,3,7,980,980,1948,0,98106,1070,7480,13
12159,2,3,10,1900,18414,2,0,0,3,8,1900,0,1971,2007,98074,2900,39921,347
6243,1,2,4,880,5750,1,0,0,3,6,880,0,1939,0,98126,1190,5750,190
19091,1,3,7,1880,11700,1,0,0,4,7,1880,0,1968,0,98092,2230,35200,188
1389,1,3,8,1770,14400,1,0,0,4,8,1770,0,1959,0,98166,1900,14400,225
19082,2,4,14,3530,7202,2,0,0,3,9,2660,870,2000,0,98177,2810,8100,151
18259,1,3,11,1990,31200,1,0,0,3,8,1990,0,1986,0,98029,3120,29625,362
14053,1,2,8,1200,7131,1,0,0,3,8,1200,0,2006,0,98053,1670,4601,265
850,2,3,7,1610,12555,1,0,0,3,7,1080,530,1977,0,98052,1780,10374,305
16283,2,4,9,2480,36974,2,0,0,4,9,2480,0,1973,0,98005,3160,35070,252
6505,1,3,9,1500,7615,1,0,0,3,7,1150,350,1984,0,98023,1540,8649,33
9543,2,4,9,2770,9340,2,0,0,4,9,2770,0,1979,0,98027,3010,9340,84
15786,1,4,10,2130,9653,1,0,0,3,7,1500,630,1978,0,98031,2000,7988,346
15065,2,4,9,2720,8712,2,0,0,4,9,2720,0,1976,0,98006,2470,8714,81
10343,2,4,11,2900,17400,1,0,0,4,8,2410,490,1978,0,98052,2620,12240,77
8596,1,4,8,2760,21465,1,0,0,4,9,2120,640,1979,0,98042,2550,13144,346
18251,1,4,10,2740,8336,2,0,0,4,9,2740,0,1990,0,98031,2460,9189,166
1985,2,3,8,2080,7020,1,0,0,4,7,1040,1040,1951,0,98115,1920,7000,234
5455,1,3,9,2100,43560,1,0,0,4,8,1330,770,1977,0,98077,2100,43560,338
15452,2,3,9,2680,41250,2,0,0,3,7,2680,0,1984,0,98045,1940,47044,106
1837,2,4,13,3620,5131,2,0,3,4,11,2350,1270,1927,0,98119,2550,5174,48
18848,1,4,10,2040,16200,2,0,0,3,8,2040,0,1997,0,98019,2530,15389,308
10751,2,4,11,3840,10004,1,0,2,4,9,2110,1730,1963,0,98040,3500,12118,340
5707,2,3,9,1880,100623,1.5,0,0,3,8,1880,0,1987,2007,98024,2520,21689,173
6133,2,3,4,1190,7000,1,0,0,3,7,1190,0,1943,0,98199,1350,7000,203
7908,2,3,10,2330,3141,2,0,0,3,8,2330,0,2003,0,98116,1980,5265,118
13576,1,4,4,1200,6600,1.5,0,2,3,7,1200,0,1908,0,98136,1810,6600,259
20732,2,5,12,2870,4369,2,0,0,3,8,2090,780,2007,0,98011,2640,4610,37
14665,2,3,4,1590,4080,1.5,0,0,3,7,1590,0,1922,0,98105,1570,4080,337
6895,2,3,6,2160,2260,2,0,2,5,8,1620,540,1917,0,98119,2570,2400,210
817,1,3,13,2660,17852,2.5,0,0,3,8,2660,0,2014,0,98010,1320,11876,238
14653,1,4,12,2390,4500,2,0,0,3,7,2390,0,1974,0,98055,1320,4500,38
20254,2,3,10,3350,7752,1,0,0,3,9,2180,1170,2009,0,98008,2570,7988,85
79,1,3,4,1040,5060,1,0,0,3,7,1040,0,1941,0,98116,890,5060,352
13527,2,2,4,1760,27332,1,1,4,4,7,1300,460,1951,0,98198,2590,16630,149
12512,1,3,9,1610,7423,2,0,0,4,7,1610,0,1990,0,98042,1530,8102,371
20077,1,4,10,2598,5553,2,0,0,3,9,2598,0,2014,0,98092,2502,4900,146
2011,1,3,10,3110,9015,2,0,0,3,9,3110,0,1990,0,98058,2650,8960,127
4667,2,3,10,1990,3984,2,0,0,3,8,1990,0,2004,0,98075,2320,3984,40
7860,1,3,10,2480,6031,2,0,0,3,8,2480,0,2001,0,98155,1850,7704,184
4135,2,3,6,1240,7735,1,0,0,4,7,1240,0,1957,0,98008,1260,7500,11
4966,2,3,7,2330,14892,1,0,0,3,8,1970,360,1980,0,98074,2570,14217,0
2644,1,3,4,910,10575,1,0,0,4,7,910,0,1968,0,98003,1470,10425,68
3928,2,3,10,3820,35016,2,0,0,4,9,3820,0,1987,0,98053,3010,35190,225
12846,2,4,14,4220,196817,2,0,0,3,10,4220,0,1993,0,98092,2500,195395,21
6640,2,4,9,2410,4250,1.5,0,0,5,7,1460,950,1929,0,98117,1360,5074,341
12850,1,3,9,1440,7673,1,0,0,3,7,940,500,1982,0,98031,1440,8418,14
10299,1,2,6,1080,6760,1,0,2,3,6,1080,0,1923,0,98117,2080,5800,191
9213,2,3,10,3260,91911,2,0,0,4,9,3260,0,1984,0,98077,2520,65775,140
14325,2,2,7,1560,4141,1,0,0,4,7,880,680,1942,0,98117,1210,4141,281
5485,1,2,4,790,7500,1,0,0,3,7,790,0,1951,0,98198,1560,7794,348
19630,2,2,6,1200,1687,3,0,0,3,8,1200,0,2008,0,98103,1240,1296,56
21436,1,2,10,1430,923,3,0,0,3,8,1410,20,2008,0,98103,1620,1505,47
20227,2,4,14,3640,4983,2,0,3,3,9,2790,850,2014,0,98075,3270,14700,295
12622,2,4,11,2550,7591,2,0,0,3,9,2550,0,1989,0,98059,2670,7796,181
4197,1,4,4,2590,18224,1.5,0,0,4,7,2000,590,1911,0,98118,1800,7080,113
6589,2,3,10,2200,3000,2,0,0,3,9,1530,670,2002,0,98109,2200,3300,182
936,2,4,8,2330,5000,1.5,0,0,5,7,1720,610,1925,0,98117,2090,5000,77
1069,1,3,4,1190,6250,1,0,0,3,7,990,200,1954,0,98108,1760,6434,85
15682,2,3,10,2850,21780,2,0,0,3,10,2850,0,1994,0,98053,3020,21798,288
20980,1,3,10,1600,3573,2,0,0,3,7,1600,0,2013,0,98056,1500,11089,5
2738,1,3,7,1310,18400,1,0,0,3,7,870,440,1954,0,98168,1840,10790,145
12835,2,3,10,2970,23100,1,0,0,3,7,1510,1460,1967,0,98072,2390,20300,280
781,2,5,17,4860,9453,1.5,0,1,5,10,3100,1760,1905,0,98112,3150,8557,41
3352,1,4,4,1790,8400,1,0,0,4,7,1260,530,1954,0,98133,1470,8400,129
3130,2,4,9,2420,11120,1,0,2,4,8,1620,800,1952,0,98146,2210,8497,348
13742,2,4,10,3210,8938,2,0,0,3,10,3210,0,2005,0,98075,3740,8108,183
16153,1,3,7,1230,9600,1,0,0,4,7,1230,0,1984,0,98042,1330,8250,52
2796,2,4,14,3100,2261,2,0,2,3,9,2250,850,1981,0,98033,2660,2000,241
20585,2,4,11,2700,6000,2,0,0,4,8,2100,600,1910,0,98116,2050,5400,69
7788,1,4,7,2200,8100,1.5,0,0,5,6,1400,800,1942,0,98168,1520,8100,20
16006,2,5,7,3380,20021,1,0,0,4,8,1690,1690,1963,0,98004,3260,19809,10
9357,1,3,6,1590,7936,1,0,0,3,7,1590,0,1956,0,98106,1590,7936,328
4701,2,4,16,4050,9517,2,0,0,3,11,3360,690,1990,0,98040,3330,9436,247
11291,1,3,12,2360,2750,2,0,1,3,7,1780,580,1983,0,98125,1970,5800,132
14342,2,3,10,1710,1904,2,0,0,3,8,1140,570,2003,0,98116,1260,1316,159
2700,1,2,4,1040,5120,1,0,0,3,7,1040,0,1901,0,98122,1250,4000,154
20635,2,5,15,2380,7268,1,0,0,3,8,1430,950,2008,0,98106,2040,10810,361
19272,2,4,14,3260,5000,2,0,0,5,9,2630,630,1937,0,98105,2600,5000,318
21255,2,3,10,1770,1714,3,0,0,3,8,1770,0,2012,0,98103,1720,3360,280
18706,2,6,7,2230,10080,1,0,0,3,7,1390,840,1969,0,98034,2110,8475,325
12410,1,3,9,1358,1196,3,0,0,3,7,1358,0,2007,0,98133,1358,1196,273
